Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
([^:/?#]+:)?(?:(?:\/\/)(?:([^/?#]*:[^@/]+)@)?([^/:?#]+)(?:(?::)(\d+))?)?(\/?[^?#]*)?(\?[^#]*)?(#[^\s]*)?;ERROR WHILE CONVERTING TO DCA.
([^:]+):\/\/(([^:]+):([^@]+)@)?(([^:\/]+)(:([0-9]+))?((\/[^?#]*)(\?([^#]*))?)?)(\#(.*))?;ERROR WHILE CONVERTING TO DCA.
([^\/]+)(\.(dzi|xml|js)?(\?[^\/]*)?)?\/?$;ERROR WHILE CONVERTING TO DCA.
([^\:\:]+)(::([^\(\)]+)?(\((.*)\))?)?;ERROR WHILE CONVERTING TO DCA.
([^\S\n]*\n){2,};ERROR WHILE CONVERTING TO DCA.
([^\w\s]{2,}){5,};ERROR WHILE CONVERTING TO DCA.
([+]*[-\(\)\. x0-9]){7,};ERROR WHILE CONVERTING TO DCA.
([0-2]?[0-9])[Hh:](([0-5]?[0-9])([Mm:]([0-5]?[0-9])([sS:.]([0-9]{0,3}))?)?)?$;ERROR WHILE CONVERTING TO DCA.
([0-9]{1,3}.?){4};ERROR WHILE CONVERTING TO DCA.
([1-9]\d*\.)(\d*\.){1,2}\d*;ERROR WHILE CONVERTING TO DCA.
([a-z\d*]+([-+/.][a-z\d*]+)*)\s*(;\s*q\s*=\s*(1(\.0{0,3})?|0(\.\d{0,3})?)?)?;ERROR WHILE CONVERTING TO DCA.
([a-z]{1,8}(-[a-z]{1,8})*|\*)\s*(;\s*q\s*=\s*(1(\.0{0,3})?|0(\.[0-9]{0,3})?)?)?;ERROR WHILE CONVERTING TO DCA.
([a-z0-9!#$%&'*+\/=?^_`{|.}~-]+@(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?\.)+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?);ERROR WHILE CONVERTING TO DCA.
([a-z0-9!#$%&'*+\/=?^_`{|}~-]+(?:\.[a-z0-9!#$%&'*+\/=?^_`\"\"{|}~-]+)*(@|\sat\s)(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?(\.|\"\"\sdot\s))+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?);ERROR WHILE CONVERTING TO DCA.
([a-z0-9!#$%&'*+\/=?^_`{|}~-]+(?:\.[a-z0-9!#$%&'*+\/=?^_`{|}~-]+)*(@|\sat\s)(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?(\.|\sdot\s))+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?);ERROR WHILE CONVERTING TO DCA.
([a-zA-Z0-9]+)(\[([0-9]*)?\\])?;ERROR WHILE CONVERTING TO DCA.
([ghkGHK](a(i|ng?|o)?|e(i|ng?)?|o(u|ng)|u(a(i|ng?)?|i|n|o)?));ERROR WHILE CONVERTING TO DCA.
([jqxJQX](i(a(o|ng?)?|[eu]|ong|ng?)?|u(e|a?n)?));ERROR WHILE CONVERTING TO DCA.
(\((?:[^\(\)]|\([^\(\)]*\)){0,250})\n((?:[^\(\)]|\([^\(\)]*\)){0,250}\));ERROR WHILE CONVERTING TO DCA.
(\*)(?:(?::([a-zA-Z_][a-zA-Z_0-9]*)?()(?:#(.*)#)?)|(?:<([a-zA-Z_][a-zA-Z_0-9]*)?(?::([a-zA-Z_]*)(?::((?:\.|[^\>]+)+)?)?)?>));ERROR WHILE CONVERTING TO DCA.
(\.((-?\d+)|\*(-?\d+\$)?)?)?;ERROR WHILE CONVERTING TO DCA.
(\[(?:[^\[\\]]|\[[^\[\\]]*\\]){0,250})\n((?:[^\[\\]]|\[[^\[\\]]*\\]){0,250}\\]);ERROR WHILE CONVERTING TO DCA.
(\|.*[\n\r]{1,2}){3,};ERROR WHILE CONVERTING TO DCA.
(\|[^\|]*){3,3}\|[CF*];ERROR WHILE CONVERTING TO DCA.
(\A([0-9a-f]{1,4}:){1,1}(:[0-9a-f]{1,4}){1,6}\Z)|(\A([0-9a-f]{1,4}:){1,2}(:[0-9a-f]{1,4}){1,5}\Z)|(\A([0-9a-f]{1,4}:){1,3}(:[0-9a-f]{1,4}){1,4}\Z)|(\A([0-9a-f]{1,4}:){1,4}(:[0-9a-f]{1,4}){1,3}\Z)|(\A([0-9a-f]{1,4}:){1,5}(:[0-9a-f]{1,4}){1,2}\Z)|(\A([0-9a-f]{1,4}:){1,6}(:[0-9a-f]{1,4}){1,1}\Z)|(\A(([0-9a-f]{1,4}:){1,7}|:):\Z)|(\A:(:[0-9a-f]{1,4}){1,7}\Z)|(\A((([0-9a-f]{1,4}:){6})(25[0-5]|2[0-4]\d|[0-1]?\d?\d)(\.(25[0-5]|2[0-4]\d|[0-1]?\d?\d)){3})\Z)|(\A(([0-9a-f]{1,4}:){5}[0-9a-f]{1,4}:(25[0-5]|2[0-4]\d|[0-1]?\d?\d)(\.(25[0-5]|2[0-4]\d|[0-1]?\d?\d)){3})\Z)|(\A([0-9a-f]{1,4}:){5}:[0-9a-f]{1,4}:(25[0-5]|2[0-4]\d|[0-1]?\d?\d)(\.(25[0-5]|2[0-4]\d|[0-1]?\d?\d)){3}\Z)|(\A([0-9a-f]{1,4}:){1,1}(:[0-9a-f]{1,4}){1,4}:(25[0-5]|2[0-4]\d|[0-1]?\d?\d)(\.(25[0-5]|2[0-4]\d|[0-1]?\d?\d)){3}\Z)|(\A([0-9a-f]{1,4}:){1,2}(:[0-9a-f]{1,4}){1,3}:(25[0-5]|2[0-4]\d|[0-1]?\d?\d)(\.(25[0-5]|2[0-4]\d|[0-1]?\d?\d)){3}\Z)|(\A([0-9a-f]{1,4}:){1,3}(:[0-9a-f]{1,4}){1,2}:(25[0-5]|2[0-4]\d|[0-1]?\d?\d)(\.(25[0-5]|2[0-4]\d|[0-1]?\d?\d)){3}\Z)|(\A([0-9a-f]{1,4}:){1,4}(:[0-9a-f]{1,4}){1,1}:(25[0-5]|2[0-4]\d|[0-1]?\d?\d)(\.(25[0-5]|2[0-4]\d|[0-1]?\d?\d)){3}\Z)|(\A(([0-9a-f]{1,4}:){1,5}|:):(25[0-5]|2[0-4]\d|[0-1]?\d?\d)(\.(25[0-5]|2[0-4]\d|[0-1]?\d?\d)){3}\Z)|(\A:(:[0-9a-f]{1,4}){1,5}:(25[0-5]|2[0-4]\d|[0-1]?\d?\d)(\.(25[0-5]|2[0-4]\d|[0-1]?\d?\d)){3}\Z);TIMEOUT.
(\A\z)|(\A(http|https):\/\/[a-z0-9]+([\-\.]{1}[a-z0-9]+)*\.[a-z]{2,5}(([0-9]{1,5})?\/.*)?\z);ERROR WHILE CONVERTING TO DCA.
(\A\z)|(\A[a-z0-9]+([\-\.]{1}[a-z0-9]+)*\.[a-z]{2,5}(([0-9]{1,5})?)?\z);ERROR WHILE CONVERTING TO DCA.
(\d\d\d\d)(?:(\d\d)(?:(\d\d)(?:T([0-9:.,]*)(?:Z|([+-][0-9:.,]*))?)?)?)?;ERROR WHILE CONVERTING TO DCA.
(\d{1,3}|\*\.){3}\d{1,3}|\*;ERROR WHILE CONVERTING TO DCA.
(\d{2})(\d{2})(?:(\d)(\d)(?:(\d{1,6}))?)?;ERROR WHILE CONVERTING TO DCA.
(\d{4})(?:-(\d{2})(?:-(\d{2})?)?)?;ERROR WHILE CONVERTING TO DCA.
(\d+)\.(\d+)(?:\.(\d+))?(?:_(\d+))?(?:-(?:.*-)?b(\d+))?.*;ERROR WHILE CONVERTING TO DCA.
(\n(\s)?){3,};ERROR WHILE CONVERTING TO DCA.
(\s*\n){2,};ERROR WHILE CONVERTING TO DCA.
(\s*at f \(\[eval\\]:1:\d*\)\r?\n){100};ERROR WHILE CONVERTING TO DCA.
(\w*\n){2,};ERROR WHILE CONVERTING TO DCA.
(^$)|(^(http|https):\/\/[a-z0-9]+([\-\.]{1}[a-z0-9]+)*\.[a-z]{2,5}(([0-9]{1,5})?\/.*)?$);ERROR WHILE CONVERTING TO DCA.
(^([^/]*/){3});ERROR WHILE CONVERTING TO DCA.
(^\s*(([0-9]{1,2}|1[0-9]{2}|2[0-4][0-9]|25[0-5])\.([0-9]{1,2}|1[0-9]{2}|2[0-4][0-9]|25[0-5])\.([0-9]{1,2}|1[0-9]{2}|2[0-4][0-9]|25[0-5])\.([0-9]{1,2}|1[0-9]{2}|2[0-4][0-9]|25[0-5]))\s*$)|(^\s*((([0-9A-Fa-f]{1,4}:){7}([0-9A-Fa-f]{1,4}|:))|(([0-9A-Fa-f]{1,4}:){6}(:[0-9A-Fa-f]{1,4}|((25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)(\.(25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)){3})|:))|(([0-9A-Fa-f]{1,4}:){5}(((:[0-9A-Fa-f]{1,4}){1,2})|:((25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)(\.(25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)){3})|:))|(([0-9A-Fa-f]{1,4}:){4}(((:[0-9A-Fa-f]{1,4}){1,3})|((:[0-9A-Fa-f]{1,4})?:((25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)(\.(25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)){3}))|:))|(([0-9A-Fa-f]{1,4}:){3}(((:[0-9A-Fa-f]{1,4}){1,4})|((:[0-9A-Fa-f]{1,4}){0,2}:((25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)(\.(25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)){3}))|:))|(([0-9A-Fa-f]{1,4}:){2}(((:[0-9A-Fa-f]{1,4}){1,5})|((:[0-9A-Fa-f]{1,4}){0,3}:((25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)(\.(25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)){3}))|:))|(([0-9A-Fa-f]{1,4}:){1}(((:[0-9A-Fa-f]{1,4}){1,6})|((:[0-9A-Fa-f]{1,4}){0,4}:((25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)(\.(25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)){3}))|:))|(:(((:[0-9A-Fa-f]{1,4}){1,7})|((:[0-9A-Fa-f]{1,4}){0,5}:((25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)(\.(25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)){3}))|:)))(%.+)?\s*$);TIMEOUT.
(^|[\r\n])((?i:((limited[ \t]*)?(private[ \t]*)?with))[ \t]+(\w+(\.\w+)*);[ \t]*)+;ERROR WHILE CONVERTING TO DCA.
(^|[^\\](?:\)*)\$!?(?:[a-z][\w-]*(?:\([^)]*\))?(?:\.[a-z][\w-]*(?:\([^)]*\))?|\[[^\\]]+])*|{[^}]+});ERROR WHILE CONVERTING TO DCA.
(^|\n)([ \t]*\n){3,};ERROR WHILE CONVERTING TO DCA.
(^|\s|\(|,)calc\((([^()]*(\([^()]*\))?)*)\);ERROR WHILE CONVERTING TO DCA.
(http|https):\/\/[a-z0-9]+([\-\.]{1}[a-z0-9]+)*\.[a-z]{2,5}(([0-9]{1,5})?\/(\S)+)?;ERROR WHILE CONVERTING TO DCA.
(i?)[a-z0-9!#$%&'*+/=?^_`{|}~-]+(?:\.[a-z0-9!#$%&'*+/=?^_`{|}~-]+)*@(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?\.)+[a-z0-9](?:[a-z0-9-]*[a0-9])?;ERROR WHILE CONVERTING TO DCA.
--(inspect|debug)(-brk)?(=((\[[0-9a-fA-F:]*\\]|[0-9]+\.[0-9]+\.[0-9]+\.[0-9]+|[a-zA-Z0-9\.]*):)?(\d+))?;ERROR WHILE CONVERTING TO DCA.
(mongodb(?:\+srv|)):\/\/(?: (?:[^:]*) (?: : ([^@]*) )? @ )?([^/?]*)(?:\/|)(.*);ERROR WHILE CONVERTING TO DCA.
(p\.)?([A-Za-z*]*)(\d+)(_([A-Za-z*]*)(\d+))?(del([^i][A-Za-z*\d]*)?)?(ins([A-Za-z*]+))?>?([A-Za-z*]+)?(fs((Ter|[\*Xx])(\d+))?)?(ref([A-Za-zx*]*))?$;ERROR WHILE CONVERTING TO DCA.
(S*([0-9a-fA-F]{1,4}:){7,7}[0-9a-fA-F]{1,4}S*|S*([0-9a-fA-F]{1,4}:){1,7}:S*|S*([0-9a-fA-F]{1,4}:){1,6}:[0-9a-fA-F]{1,4}S*|S*([0-9a-fA-F]{1,4}:){1,5}(:[0-9a-fA-F]{1,4}){1,2}S*|S*([0-9a-fA-F]{1,4}:){1,4}(:[0-9a-fA-F]{1,4}){1,3}S*|S*([0-9a-fA-F]{1,4}:){1,3}(:[0-9a-fA-F]{1,4}){1,4}S*|S*([0-9a-fA-F]{1,4}:){1,2}(:[0-9a-fA-F]{1,4}){1,5}S*|S*[0-9a-fA-F]{1,4}:((:[0-9a-fA-F]{1,4}){1,6})S*|S*:((:[0-9a-fA-F]{1,4}){1,7}|:)S*|::(ffff(:0{1,4}){0,1}:){0,1}((25[0-5]|(2[0-4]|1{0,1}[0-9]){0,1}[0-9]).){3,3}(25[0-5]|(2[0-4]|1{0,1}[0-9]){0,1}[0-9])|([0-9a-fA-F]{1,4}:){1,4}:((25[0-5]|(2[0-4]|1{0,1}[0-9]){0,1}[0-9]).){3,3}(25[0-5]|(2[0-4]|1{0,1}[0-9]){0,1}[0-9]));TIMEOUT.
(youtube\.com|youtu\.be|youtube\-nocookie\.com)\/(watch\?(.*&)?v=|v\/|u\/|embed\/?)?(videoseries\?list=(.*)|[\w-]{11}|\?listType=(.*)&list=(.*))(.*);ERROR WHILE CONVERTING TO DCA.
.json([.][a-z]{0,3}){0,2};ERROR WHILE CONVERTING TO DCA.
/(<br[^>]*>[ \n\r\t]*){2,}/i;ERROR WHILE CONVERTING TO DCA.
:not\((([^()]*(\([^()]*\))?)*)\);ERROR WHILE CONVERTING TO DCA.
@(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?\.)+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?;ERROR WHILE CONVERTING TO DCA.
[ \t]+(?:(\d+(?:\.\d*)?|(?:\d*\.)?\d+)([*+]))?([<^>](?:\.[<^>]?)?|(?:[<^>]?\.)?[<^>])?([a-z])?$;ERROR WHILE CONVERTING TO DCA.
[\w!#$%&'*+/=?^_`{|}~-]+(?:\.[\w!#$%&'*+/=?^_`{|}~-]+)*@(?:[\w](?:[\w-]*[\w])?\.)+[\w](?:[\w-]*[\w])?;ERROR WHILE CONVERTING TO DCA.
[\w!#$%&'*+/=?^_`{|}~-]+(?:\.[\w!#$%&'*+/=?^_`{|}~-]+)*@(?:[\w](?:[\w-]*[\w])?\.)+[a-zA-Z0-9](?:[\w-]*[\w])?;ERROR WHILE CONVERTING TO DCA.
[\w!#$%&'*+/=?^_{|}~-]+(?:\.[\w!#$%&'*+/=?^_{|}~-]+)*@(?:[\w](?:[\w-]*[\w])?\.)+[a-zA-Z0-9](?:[\w-]*[\w])?;ERROR WHILE CONVERTING TO DCA.
[1-9]\d*(\.(0|[1-9]\d*)){1,3};ERROR WHILE CONVERTING TO DCA.
[a-z0-9!#$%&*+/=?^_`{|}~-]+(?:[\.a-z0-9!#$%&'*+/=?^_`{|}~-]+)*@(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?\.)+[a-z0-9](?:[a-z0-9-]*[a-z0-9])+;ERROR WHILE CONVERTING TO DCA.
[a-z0-9!#$%&'*+/=?^_`{|}~-]+(?:\.[a-z0-9!#$%&'*+/=?^_`{|}~-]+)*@(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?\.)+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?;ERROR WHILE CONVERTING TO DCA.
[a-z0-9!#$%&'*+\/=?^_`{|}~-]+(?:\.[a-z0-9!#$%&'*+\/=?^_`{|}~-]+)*(@|\sat\s)(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?(\.|\sdot\s))+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?;ERROR WHILE CONVERTING TO DCA.
[a-z0-9!#$%&'*+\/=?^_`{|}~-]+(?:\.[a-z0-9!#$%&'*+\/=?^_`{|}~-]+)*@(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?\.)+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?;ERROR WHILE CONVERTING TO DCA.
[a-z0-9]([-a-z0-9]*[a-z0-9])?(\.[a-z0-9]([-a-z0-9]*[a-z0-9])?)*;ERROR WHILE CONVERTING TO DCA.
[a-z0-9]+([\-\.]{1}[a-z0-9]+)*\.[a-z]{2,5}(([0-9]{1,5})?\/.*)?$;ERROR WHILE CONVERTING TO DCA.
[a-zA-Z]{2}[0-9]{2}[a-zA-Z0-9]{4}[0-9]{7}([a-zA-Z0-9]?){0,16};ERROR WHILE CONVERTING TO DCA.
[a-zA-Z]+(:[0-9\.\-]+(,[0-9\.\-]+){0,5})?;ERROR WHILE CONVERTING TO DCA.
[a-zA-Z0-9!#$%&'*+/=?^_`{|}~-]+(?:.[a-zA-Z0-9!#$%&'*+/=?^_`{|}~-]+)*@(?:[a-zA-Z0-9](?:[a-zA-Z0-9-]*[a-zA-Z0-9])?.)+[a-zA-Z0-9](?:[a-zA-Z0-9-]*[a-zA-Z0-9])?$;ERROR WHILE CONVERTING TO DCA.
[a-zA-Z0-9!#$%&'+/=?^_`{|}~-]+(?:\.[a-zA-Z0-9!#$%&'+/=?^_`{|}~-]+)*@(?:[a-zA-Z0-9](?:[a-zA-Z0-9-]*[a-zA-Z0-9])?\.)+[a-zA-Z0-9](?:[a-zA-Z0-9-]*[a-zA-Z0-9])?;ERROR WHILE CONVERTING TO DCA.
\"annotations\":\s+\{(\n.*){0,10}\"helm-keep\":\s+\"true\";ERROR WHILE CONVERTING TO DCA.
\$F:[-\w.]+\?[-\w.]+(?:,(?:\|?(?:[-#.^+*~]*(?:[\w+][^$]*)|=(?:[\S+][^$]*)|@[-#]*(?:\w+.)[\w+.]+)?)*)?\$;ERROR WHILE CONVERTING TO DCA.
\$XF:{[-\w.]+\?[-\w.]+(?:,(?:\|?(?:[-#.^+*~]*(?:[\w+][^$]*)|=(?:[\S+][^$]*)|@[-#]*(?:\w+.)[\w+.]+)?)*)?}:XF\$;ERROR WHILE CONVERTING TO DCA.
\((.*\,?\s?){6}\)$;ERROR WHILE CONVERTING TO DCA.
\(([-a-zA-Z]+):(([^()]*(\([^()]*\))?)*)\);ERROR WHILE CONVERTING TO DCA.
\(\s*((?:-?\d*\.?(?:\s*\/?\s*)?\d+[a-z]*)?)\s*(<|>)(=?)\s*([a-z-]+)\s*(<|>)(=?)\s*((?:-?\d*\.?(?:\s*\/?\s*)?\d+[a-z]*)?)\s*\);ERROR WHILE CONVERTING TO DCA.
\(\s*([a-z-]+)\s*([<>])(=?)\s*((?:-?\d*\.?(?:\s*\/?\s*)?\d+[a-z]*)?)\s*\);ERROR WHILE CONVERTING TO DCA.
\*\s{0,4}@param:?\s+(?:\{(.+)?\})?\s*(?:([^[ ]+)|(?:\[([^=]+)(?:=(.*)?)?\\]))\s*-?\s*(.+)?$;ERROR WHILE CONVERTING TO DCA.
\*\s{0,4}@param\s+(?:\{(.+)?\})?\s*(?:([^[ ]+)|(?:\[([^=]+)(?:=(.*)?)?\\]))\s*-?\s*(.+)?$;ERROR WHILE CONVERTING TO DCA.
\.(html|css|js|png|jpg|jpeg|gif|ico|xml|rss|txt|eot|svg|ttf|woff|woff2|cur)(\?((r|v|rel|rev)=[\-\.\w]*)?)?$;ERROR WHILE CONVERTING TO DCA.
\/(([^\/]*)\/){2}([^\/]*)$;ERROR WHILE CONVERTING TO DCA.
\@\{([^}^:-]*)(:-([^}]*)?)?\};ERROR WHILE CONVERTING TO DCA.
\[([a-zA-Z]+|#[0-9a-zA-Z]{6}|\-)?(:([a-zA-Z]+|#[0-9a-zA-Z]{6}|\-)?(:([lbdru]+|\-)?)?)?\\];ERROR WHILE CONVERTING TO DCA.
\[(gosecret(\|[^\\]\|]*){4})\\];ERROR WHILE CONVERTING TO DCA.
\{([\w-\.\#]+)(?:\:([\w\.]*)(?:\((.*)?\))?)?(\s?[\+\-\*\/]\s?[\d\.\+\-\*\/\(\)]+)?\};ERROR WHILE CONVERTING TO DCA.
\{([\w\-]+)(?:\:([\w\.]*)(?:\((.*)?\))?)?\};ERROR WHILE CONVERTING TO DCA.
\{([\w\-]+)(?:\:([\w\.]*)(?:\((\.*)?\))?)?\};ERROR WHILE CONVERTING TO DCA.
\{([\w-]+)(?:\:([\w\.]*)(?:\((.*)?\))?)?\};ERROR WHILE CONVERTING TO DCA.
\{?(?:[0-9a-f]\-*){32}\}?;ERROR WHILE CONVERTING TO DCA.
\{?(?:[0-9a-fA-F]\-*){32}\}?;ERROR WHILE CONVERTING TO DCA.
\<iframe\s[^>]*src=\"https?://(.*)?\.google\.(.*)/(.*)\?(.+)\"[^>]*\>\s*\</iframe\>(?:\s*(?:\<br\s*/?\>)?\s*\<small\>.*\</small\>)?;ERROR WHILE CONVERTING TO DCA.
\A(((?<prj>\S*):)?(?<dts>\S*)\.)?(?<tbl>\S*)\z;ERROR WHILE CONVERTING TO DCA.
\A(([0-9a-fA-F]{1,4}:){7,7}[0-9a-fA-F]{1,4}|([0-9a-fA-F]{1,4}:){1,7}:|([0-9a-fA-F]{1,4}:){1,6}:[0-9a-fA-F]{1,4}|([0-9a-fA-F]{1,4}:){1,5}(:[0-9a-fA-F]{1,4}){1,2}|([0-9a-fA-F]{1,4}:){1,4}(:[0-9a-fA-F]{1,4}){1,3}|([0-9a-fA-F]{1,4}:){1,3}(:[0-9a-fA-F]{1,4}){1,4}|([0-9a-fA-F]{1,4}:){1,2}(:[0-9a-fA-F]{1,4}){1,5}|[0-9a-fA-F]{1,4}:((:[0-9a-fA-F]{1,4}){1,6})|:((:[0-9a-fA-F]{1,4}){1,7}|:)|fe80:(:[0-9a-fA-F]{0,4}){0,4}%[0-9a-zA-Z]{1,}|::(ffff(:0{1,4}){0,1}:){0,1}((25[0-5]|(2[0-4]|1{0,1}[0-9]){0,1}[0-9])\.){3,3}(25[0-5]|(2[0-4]|1{0,1}[0-9]){0,1}[0-9])|([0-9a-fA-F]{1,4}:){1,4}:((25[0-5]|(2[0-4]|1{0,1}[0-9]){0,1}[0-9])\.){3,3}(25[0-5]|(2[0-4]|1{0,1}[0-9]){0,1}[0-9]))\z;ERROR WHILE CONVERTING TO DCA.
\A(?:.*\n){0,2};ERROR WHILE CONVERTING TO DCA.
\A(?:::)?([0-9a-zA-Z_:]+)\n\t\t\t\t   (-([0-9][0-9_]*(?:\._*[0-9][0-9_]*)?)?)?\z;ERROR WHILE CONVERTING TO DCA.
\A(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?\.)+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?\Z;ERROR WHILE CONVERTING TO DCA.
\A(?:\n            ([a-z]{2,3}(?:(?:-[a-z]{3}){0,3})?|[a-z]{4}|[a-z]{5,8}) # language\n            (?:-([a-z]{4}))?                                        # script\n            (?:-([a-z]{2}|\d{3}))?                                  # region\n            (?:-([0-9a-z]{5,8}|\d[0-9a-z]{3}))*                     # variant\n            (?:-([0-9a-wyz](?:-[0-9a-z]{2,8})+))*                   # extension\n            (?:-(x(?:-[0-9a-z]{1,8})+))?|                           # privateuse subtag\n            (x(?:-[0-9a-z]{1,8})+)|                                 # privateuse tag\n            /* ([a-z]{1,3}(?:-[0-9a-z]{2,8}){1,2}) */               # grandfathered\n            )\z;TIMEOUT.
\A(?:\n          ([a-z]{2,3}(?:(?:-[a-z]{3}){0,3})?|[a-z]{4}|[a-z]{5,8}) # language\n          (?:-([a-z]{4}))?                                        # script\n          (?:-([a-z]{2}|\d{3}))?                                  # region\n          (?:-([0-9a-z]{5,8}|\d[0-9a-z]{3}))*                     # variant\n          (?:-([0-9a-wyz](?:-[0-9a-z]{2,8})+))*                   # extension\n          (?:-(x(?:-[0-9a-z]{1,8})+))?|                           # privateuse subtag\n          (x(?:-[0-9a-z]{1,8})+)|                                 # privateuse tag\n          /* ([a-z]{1,3}(?:-[0-9a-z]{2,8}){1,2}) */               # grandfathered\n          )\z;TIMEOUT.
\A(?:0|[1-9]\d*)(?:\.(?:0|[1-9]\d*)){3}\z;ERROR WHILE CONVERTING TO DCA.
\A([\w\!\#\z\%\&\'\*\+\-\/\=\?\A\`{\|\}\~]+\.)*[\w\+-]+@((((([a-z0-9]{1}[a-z0-9\-]{0,62}[a-z0-9]{1})|[a-z])\.)+[a-z]{2,6})|(\d{1,3}\.){3}\d{1,3}(\:\d{1,5})?)\z;ERROR WHILE CONVERTING TO DCA.
\A(-[^-]*){14};ERROR WHILE CONVERTING TO DCA.
\A(-[^-]*){14}\Z;ERROR WHILE CONVERTING TO DCA.
\A(\".{60,}\"\n){2}\Z;TIMEOUT.
\A(\s*(\/\*.*\*\/)?)*\{;ERROR WHILE CONVERTING TO DCA.
\A(\s*[*-]\s*){3,}\z;ERROR WHILE CONVERTING TO DCA.
\A(\s*[\*\-_]\s*){3,}\z;ERROR WHILE CONVERTING TO DCA.
\A(http|https):\/\/[a-z0-9]+([\-\.]{1}[a-z0-9]+)*\.[a-z]{2,5}(([0-9]{1,5})?\/.*)?\z;ERROR WHILE CONVERTING TO DCA.
\A(http|https):\/\/[a-z0-9]+([\-\.]{1}[a-z0-9]+)*\.[a-z]{2,5}(([0-9]{1,5})?\/.*)?\Z;ERROR WHILE CONVERTING TO DCA.
\A[A-H](\d{2}([A-Z](\d{1,2}\/\d{2,3})?)?)?\z;ERROR WHILE CONVERTING TO DCA.
\A[Ll](?:[Ii](?:[Nn][Kk]?)?)?\n\t\t\t\t\t\t[\ \t]+([!-~]+)[\ \t]+\n\t\t\t\t\t\t([!-~]+)[\ \t\n];ERROR WHILE CONVERTING TO DCA.
\A[Zz](?:[Oo](?:[Nn][Ee]?)?)?\n\t\t\t\t\t\t[ \t]+([!-~]+)[ \t\n];ERROR WHILE CONVERTING TO DCA.
\A\n\t\t([0-9]{4})\n\t\t(?:.*([0-9]{2})\n\t\t(?:.*([0-9]{2})\n\t\t(?:.*([0-9]{2})\n\t\t(?:.*([0-9]{2})\n\t\t(?:.*([0-9]{2})\n\t\t)?)?)?)?)?\n\t;ERROR WHILE CONVERTING TO DCA.
\A\n\t\t\t([-+])\n\t\t\t([0-9]{2})\n\t\t\t(?:.*([0-9]{2})\n\t\t\t(?:.*([0-9]{2})\n\t\t\t)?)?\n\t\t;ERROR WHILE CONVERTING TO DCA.
\A\s*(([-+]?(\d{2}|\d{4})|--)\d{2}\d{2}|\n              ([-+]?(\d{2}|\d{4}))?\d{3}|-\d{3}|\n              (\d{2}|\d{4})?w\d{2}\d)\n        (t?\n        \d{2}\d{2}(\d{2}([,.]\d+)?)?\n        (z|[-+]\d{2}(\d{2})?)?)?\s*\z;ERROR WHILE CONVERTING TO DCA.
\A\s*(([-+]?(\d{2}|\d{4})|--)\d{2}\d{2}|\n          ([-+]?(\d{2}|\d{4}))?\d{3}|-\d{3}|\n          (\d{2}|\d{4})?w\d{2}\d)\n    (t?\n    \d{2}\d{2}(\d{2}([,.]\d+)?)?\n    (z|[-+]\d{2}(\d{2})?)?)?\s*\z;ERROR WHILE CONVERTING TO DCA.
\A\s*(([-+]?(\d{2}|\d{4})|--)\d{2}\d{2}|\n\t      ([-+]?(\d{2}|\d{4}))?\d{3}|-\d{3}|\n\t      (\d{2}|\d{4})?w\d{2}\d)\n\t(t?\n\t\d{2}\d{2}(\d{2}([,.]\d+)?)?\n\t(z|[-+]\d{2}(\d{2})?)?)?\s*\z;ERROR WHILE CONVERTING TO DCA.
